Weight, FP, FN, RF
0.00|0.00|0.00|1.00, 0.242424242424, 0.242424242424, 0.242424242424
0.00|0.00|0.26|0.74, 0.242424242424, 0.242424242424, 0.242424242424
0.00|0.00|0.50|0.50, 0.242424242424, 0.242424242424, 0.242424242424
0.00|0.00|0.74|0.26, 0.272727272727, 0.272727272727, 0.272727272727
0.00|0.00|1.00|0.00, 0.242424242424, 0.242424242424, 0.242424242424
0.00|0.25|0.75|0.00, 0.242424242424, 0.242424242424, 0.242424242424
0.00|0.26|0.00|0.74, 0.242424242424, 0.242424242424, 0.242424242424
0.00|0.42|0.29|0.29, 0.242424242424, 0.242424242424, 0.242424242424
0.00|0.49|0.51|0.00, 0.272727272727, 0.272727272727, 0.272727272727
0.00|0.49|0.00|0.51, 0.242424242424, 0.242424242424, 0.242424242424
0.00|0.73|0.27|0.00, 0.242424242424, 0.242424242424, 0.242424242424
0.00|0.74|0.00|0.26, 0.242424242424, 0.242424242424, 0.242424242424
0.00|1.00|0.00|0.00, 0.242424242424, 0.242424242424, 0.242424242424
0.18|0.18|0.17|0.47, 0.242424242424, 0.242424242424, 0.242424242424
0.18|0.18|0.47|0.17, 0.30303030303, 0.30303030303, 0.30303030303
0.25|0.48|0.00|0.27, 0.242424242424, 0.242424242424, 0.242424242424
0.25|0.48|0.27|0.00, 0.242424242424, 0.242424242424, 0.242424242424
0.25|0.00|0.00|0.75, 0.242424242424, 0.242424242424, 0.242424242424
0.26|0.74|0.00|0.00, 0.242424242424, 0.242424242424, 0.242424242424
0.26|0.00|0.74|0.00, 0.272727272727, 0.272727272727, 0.272727272727
0.40|0.00|0.30|0.30, 0.242424242424, 0.242424242424, 0.242424242424
0.48|0.24|0.00|0.27, 0.242424242424, 0.242424242424, 0.242424242424
0.49|0.00|0.00|0.51, 0.242424242424, 0.242424242424, 0.242424242424
0.49|0.25|0.27|0.00, 0.242424242424, 0.242424242424, 0.242424242424
0.49|0.00|0.51|0.00, 0.272727272727, 0.272727272727, 0.272727272727
0.50|0.50|0.00|0.00, 0.242424242424, 0.242424242424, 0.242424242424
0.73|0.00|0.00|0.27, 0.242424242424, 0.242424242424, 0.242424242424
0.74|0.00|0.26|0.00, 0.242424242424, 0.242424242424, 0.242424242424
0.74|0.26|0.00|0.00, 0.242424242424, 0.242424242424, 0.242424242424
1.00|0.00|0.00|0.00, 0.242424242424, 0.242424242424, 0.242424242424
